episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/policy_0,policy_reward_min/policy_1,policy_reward_min/policy_2,policy_reward_min/policy_3,policy_reward_max/policy_0,policy_reward_max/policy_1,policy_reward_max/policy_2,policy_reward_max/policy_3,policy_reward_mean/policy_0,policy_reward_mean/policy_1,policy_reward_mean/policy_2,policy_reward_mean/policy_3,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/policy_0/cur_kl_coeff,info/learner/policy_0/cur_lr,info/learner/policy_0/total_loss,info/learner/policy_0/policy_loss,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/kl,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff,info/learner/policy_1/cur_kl_coeff,info/learner/policy_1/cur_lr,info/learner/policy_1/total_loss,info/learner/policy_1/policy_loss,info/learner/policy_1/vf_loss,info/learner/policy_1/vf_explained_var,info/learner/policy_1/kl,info/learner/policy_1/entropy,info/learner/policy_1/entropy_coeff,info/learner/policy_2/cur_kl_coeff,info/learner/policy_2/cur_lr,info/learner/policy_2/total_loss,info/learner/policy_2/policy_loss,info/learner/policy_2/vf_loss,info/learner/policy_2/vf_explained_var,info/learner/policy_2/kl,info/learner/policy_2/entropy,info/learner/policy_2/entropy_coeff,info/learner/policy_3/cur_kl_coeff,info/learner/policy_3/cur_lr,info/learner/policy_3/total_loss,info/learner/policy_3/policy_loss,info/learner/policy_3/vf_loss,info/learner/policy_3/vf_explained_var,info/learner/policy_3/kl,info/learner/policy_3/entropy,info/learner/policy_3/entropy_coeff
4.0,0.0,0.68,41.01,47,2000,False,2832000,64220,1416,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-25-01,1579674301,18.29042887687683,25884.9883954525,9413,alexandre-lenovo,192.168.0.11,25884.9883954525,2832000,1416,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.17,0.17,0.17,0.17,6.468708916430069,1.4452946283444879,3.9644942631668156,2832000,2832000,8585.768,100.499,9705.457,19.715,54.407692307692315,91.48076923076923,1.1546030044555664,0.0002500000118743628,-0.069441095,-0.08255449,0.021746945,0.2661661,0.011195507,2.155991,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.053652924,-0.066621765,0.021281108,0.29985029,0.009803062,2.023643,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.06574343,-0.07995901,0.022141233,0.25459993,0.009247178,2.1256618,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.052555066,-0.06565167,0.022347545,0.24790052,0.00930042,2.0563712,0.009999999776482582
4.0,0.0,0.96,42.05,47,2000,False,2834000,64267,1417,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-25-20,1579674320,18.677263736724854,25903.665659189224,9413,alexandre-lenovo,192.168.0.11,25903.665659189224,2834000,1417,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.24,0.24,0.24,0.24,6.458696330352269,1.4411009131196237,3.964274333400959,2834000,2834000,8577.15,100.554,9706.466,19.676,54.84615384615385,91.5076923076923,1.1546030044555664,0.0002500000118743628,-0.07009023,-0.09797795,0.03346455,0.40189165,0.013294325,2.0926495,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.051439576,-0.080427736,0.034093842,0.40633118,0.011658563,1.9286832,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.065925986,-0.09348327,0.032487907,0.4378084,0.0107807275,2.0472398,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.047978975,-0.075164914,0.034328554,0.38932794,0.01038975,1.9780419,0.009999999776482582
4.0,0.0,1.12,44.9,41,2000,False,2836000,64308,1418,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-25-39,1579674339,18.315929412841797,25921.981588602066,9413,alexandre-lenovo,192.168.0.11,25921.981588602066,2836000,1418,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.28,0.28,0.28,0.28,6.453364480027067,1.439232517924506,3.9642490912908044,2836000,2836000,8592.993,100.558,9707.11,19.266,53.55555555555556,91.56296296296297,1.1546030044555664,0.0002500000118743628,-0.073337495,-0.09026041,0.026592279,0.46673962,0.011128669,2.2518551,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.054927316,-0.07164032,0.02590264,0.5043126,0.009857006,2.1179423,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.062264614,-0.07861668,0.026134096,0.46308583,0.008702629,2.232796,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.05370807,-0.06933979,0.026378345,0.4763925,0.008968344,2.1655464,0.009999999776482582
4.0,0.0,1.24,43.06,54,2000,False,2838000,64362,1419,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-25-57,1579674357,18.556931018829346,25940.538519620895,9413,alexandre-lenovo,192.168.0.11,25940.538519620895,2838000,1419,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.31,0.31,0.31,0.31,6.516235525224829,1.4581854681895796,3.9641156415985983,2838000,2838000,8623.501,100.498,9704.986,19.186,54.603846153846156,91.55000000000001,1.1546030044555664,0.0002500000118743628,-0.06378597,-0.0973376,0.038493328,0.4928922,0.01258703,1.9474727,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.04102242,-0.07415336,0.039388765,0.4767299,0.00967985,1.8032118,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.054811098,-0.08938551,0.039053936,0.47895104,0.010214512,1.920502,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.04182696,-0.07695992,0.04048183,0.46792293,0.010715598,1.8383026,0.009999999776482582
4.0,0.0,1.16,37.77,52,2000,False,2840000,64414,1420,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-26-16,1579674376,18.450723886489868,25958.989243507385,9413,alexandre-lenovo,192.168.0.11,25958.989243507385,2840000,1420,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.29,0.29,0.29,0.29,6.504590512243352,1.4550317203415342,3.9642402040936586,2840000,2840000,8619.422,100.682,9704.351,19.67,54.8076923076923,91.58076923076925,1.1546030044555664,0.0002500000118743628,-0.0709664,-0.09461409,0.029238932,0.45322657,0.012682494,2.0234487,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.049210377,-0.073038995,0.03067091,0.4494819,0.009967864,1.8966929,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.059809312,-0.08450681,0.029581983,0.43296337,0.010386197,1.985751,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.0478466,-0.07025294,0.029748421,0.4229427,0.009819177,1.9285853,0.009999999776482582
4.0,0.0,1.24,38.17,49,2000,False,2842000,64463,1421,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-26-34,1579674394,18.534484148025513,25977.52372765541,9413,alexandre-lenovo,192.168.0.11,25977.52372765541,2842000,1421,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.31,0.31,0.31,0.31,6.498693249995547,1.4535622865706594,3.964305959997317,2842000,2842000,8607.987,100.605,9706.01,19.035,53.84444444444444,91.51481481481484,1.1546030044555664,0.0002500000118743628,-0.06556758,-0.090629935,0.031943604,0.5934064,0.012089611,2.0839949,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.045781236,-0.07206628,0.033005442,0.5895911,0.010563549,1.9569602,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.059136778,-0.084707,0.03203121,0.58501947,0.009633759,2.034926,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.046374425,-0.07064487,0.032468665,0.5786673,0.009547399,1.9811409,0.009999999776482582
4.0,0.0,1.44,39.08,58,2000,False,2844000,64521,1422,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-26-53,1579674413,18.397040128707886,25995.92076778412,9413,alexandre-lenovo,192.168.0.11,25995.92076778412,2844000,1422,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.36,0.36,0.36,0.36,6.511198713083108,1.4565154601690335,3.9640666237674327,2844000,2844000,8594.901,100.763,9704.906,19.061,54.95000000000001,91.56923076923077,1.1546030044555664,0.0002500000118743628,-0.06514225,-0.10511775,0.043449774,0.5308419,0.013822131,1.9433346,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.04584696,-0.08303824,0.04264854,0.54976857,0.0104492735,1.8167455,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.05934516,-0.097818606,0.042328656,0.501433,0.010609906,1.9150728,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.04615925,-0.085802905,0.04318995,0.51265544,0.012133382,1.8304994,0.009999999776482582
4.0,0.0,1.32,38.81,46,2000,False,2846000,64567,1423,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-27-11,1579674431,18.270694255828857,26014.191462039948,9413,alexandre-lenovo,192.168.0.11,26014.191462039948,2846000,1423,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.33,0.33,0.33,0.33,6.493531942619495,1.4517693474847955,3.9642189810274635,2846000,2846000,8588.001,100.633,9704.953,19.341,54.24615384615384,91.55384615384618,1.1546030044555664,0.0002500000118743628,-0.06584753,-0.08657241,0.029944293,0.4884478,0.010655994,2.152286,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.04816924,-0.07076837,0.031474944,0.44884065,0.009533611,2.0472243,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.05612084,-0.07853797,0.030363414,0.4541203,0.009289756,2.133864,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.045454398,-0.069009736,0.032100845,0.41924244,0.010172089,2.091855,0.009999999776482582
4.0,0.0,1.2,37.58,57,2000,False,2848000,64624,1424,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-27-29,1579674449,18.27982807159424,26032.47129011154,9413,alexandre-lenovo,192.168.0.11,26032.47129011154,2848000,1424,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,6.486761295177868,1.4508258044915971,3.964471727905835,2848000,2848000,8571.813,100.686,9705.027,19.018,55.06153846153846,91.58076923076925,1.1546030044555664,0.0002500000118743628,-0.061283737,-0.099515066,0.042126626,0.37317324,0.0131707005,1.9102226,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.04324262,-0.08381218,0.043860674,0.3514146,0.011777826,1.7617333,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.05101811,-0.09198429,0.044429205,0.37372425,0.010449935,1.852792,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.046081256,-0.08642666,0.043573666,0.34063745,0.012142409,1.7997952,0.009999999776482582
4.0,0.0,1.2,37.9,50,2000,False,2850000,64674,1425,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-27-47,1579674467,18.27254319190979,26050.74383330345,9413,alexandre-lenovo,192.168.0.11,26050.74383330345,2850000,1425,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,6.480016772592424,1.449876796571923,3.9647248047414676,2850000,2850000,8569.789,100.691,9704.023,19.759,53.71481481481482,91.57037037037038,1.1546030044555664,0.0002500000118743628,-0.061666854,-0.08751771,0.034561474,0.48853737,0.010829297,2.121416,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.048470892,-0.07293598,0.033165395,0.4905979,0.009262497,1.9966949,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.056637384,-0.08413781,0.03427915,0.4847527,0.009517092,2.0498815,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.04605207,-0.07260589,0.03487246,0.46015507,0.0099108815,2.0373948,0.009999999776482582
4.0,0.0,0.92,41.35,44,2000,False,2852000,64718,1426,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-28-06,1579674486,18.13186502456665,26068.87569832802,9413,alexandre-lenovo,192.168.0.11,26068.87569832802,2852000,1426,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.23,0.23,0.23,0.23,6.462861375302742,1.4447517739418112,3.9647865781099894,2852000,2852000,8553.731,100.652,9703.644,20.296,55.172000000000004,91.604,1.1546030044555664,0.0002500000118743628,-0.07719521,-0.0892114,0.02057458,0.42095068,0.011443058,2.1770582,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.05497434,-0.06686731,0.021040894,0.40512413,0.009737958,2.099292,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.07005632,-0.08295252,0.02103778,0.3956347,0.009211343,2.142089,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.057165675,-0.070147246,0.021231076,0.3872071,0.010643316,2.119574,0.009999999776482582
4.0,0.0,1.24,42.77,49,2000,False,2854000,64767,1427,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-28-24,1579674504,18.371427059173584,26087.24712538719,9413,alexandre-lenovo,192.168.0.11,26087.24712538719,2854000,1427,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.31,0.31,0.31,0.31,6.481456285033598,1.4489529081976533,3.9644240614312043,2854000,2854000,8521.833,100.639,9705.752,20.642,53.72592592592593,91.55925925925928,1.1546030044555664,0.0002500000118743628,-0.075028434,-0.10118796,0.031066112,0.6424917,0.013694507,2.0718303,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.05458811,-0.07914848,0.03172678,0.6365151,0.010455239,1.9883875,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.06491345,-0.09033043,0.030010156,0.6523632,0.010948784,2.0377228,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.048360158,-0.07242143,0.03183993,0.63207304,0.009888278,1.9806489,0.009999999776482582
4.0,0.0,1.4,40.51,49,2000,False,2856000,64816,1428,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-28-42,1579674522,18.31380844116211,26105.560933828354,9413,alexandre-lenovo,192.168.0.11,26105.560933828354,2856000,1428,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.35,0.35,0.35,0.35,6.5045592359762345,1.455730051107227,3.964294383756569,2856000,2856000,8520.884,100.644,9705.137,20.647,54.6923076923077,91.56923076923077,1.1546030044555664,0.0002500000118743628,-0.073825166,-0.09392044,0.026758214,0.52082884,0.012499122,2.1094465,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.05897313,-0.07881761,0.026592586,0.5067715,0.01104536,2.0183368,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.063314624,-0.084384166,0.027067147,0.52762413,0.010175018,2.0666175,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.053629003,-0.07223347,0.026529506,0.5047736,0.010102539,2.0213487,0.009999999776482582
4.0,0.0,0.84,43.78,45,2000,False,2858000,64861,1429,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-29-01,1579674541,18.414461135864258,26123.975394964218,9413,alexandre-lenovo,192.168.0.11,26123.975394964218,2858000,1429,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.21,0.21,0.21,0.21,6.49170710578959,1.4533276395392078,3.9646271990858875,2858000,2858000,8507.772,100.558,9704.421,20.393,54.67307692307692,91.57692307692308,1.1546030044555664,0.0002500000118743628,-0.07283506,-0.08875878,0.025449086,0.49348614,0.010608984,2.1774526,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.054011825,-0.07041422,0.026189096,0.4564172,0.009136811,2.090045,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.055634417,-0.07106138,0.025164653,0.48999226,0.008040733,2.1329412,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.054071423,-0.07119459,0.027481973,0.47016832,0.0088964235,2.1180167,0.009999999776482582
4.0,0.0,1.24,40.42,52,2000,False,2860000,64913,1430,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-29-19,1579674559,18.546948194503784,26142.522343158722,9413,alexandre-lenovo,192.168.0.11,26142.522343158722,2860000,1430,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.31,0.31,0.31,0.31,6.5210943111525035,1.4615134982950468,3.9643983719215226,2860000,2860000,8518.747,100.384,9703.232,20.564,53.977777777777774,91.55925925925928,1.1546030044555664,0.0002500000118743628,-0.062222905,-0.09340736,0.037185274,0.49216205,0.012497722,2.0430727,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.044041485,-0.07737088,0.04018081,0.4536894,0.010509631,1.9635036,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.057383113,-0.09065215,0.038411327,0.4841596,0.010447765,2.0204062,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.04066773,-0.07158986,0.038634676,0.48219573,0.009853331,1.9697871,0.009999999776482582
4.0,0.0,1.32,38.03,53,2000,False,2862000,64966,1431,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-29-38,1579674578,18.33100724220276,26160.853350400925,9413,alexandre-lenovo,192.168.0.11,26160.853350400925,2862000,1431,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.33,0.33,0.33,0.33,6.4998175071614765,1.453731952037919,3.964175018462133,2862000,2862000,8498.368,100.727,9702.893,20.516,54.83076923076923,91.58076923076925,1.1546030044555664,0.0002500000118743628,-0.06512143,-0.093863696,0.033689998,0.48232606,0.013009979,1.9969103,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.05077003,-0.07897911,0.03426954,0.46387398,0.010728866,1.9110756,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.059365574,-0.09121796,0.035142124,0.4486218,0.011290435,1.9566329,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.0482558,-0.077926874,0.035345636,0.4339341,0.010985673,1.9037218,0.009999999776482582
4.0,0.0,1.2,39.12,49,2000,False,2864000,65015,1432,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-29-56,1579674596,18.52829337120056,26179.381643772125,9413,alexandre-lenovo,192.168.0.11,26179.381643772125,2864000,1432,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,6.517460731248341,1.4586835428552798,3.9640183498137764,2864000,2864000,8510.746,100.581,9702.792,20.553,54.32692307692309,91.58076923076925,1.1546030044555664,0.0002500000118743628,-0.07020805,-0.09318254,0.029800624,0.5325115,0.012344321,2.1078925,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.052878477,-0.075420246,0.02975755,0.5404054,0.010442635,1.9917915,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.061539598,-0.08365068,0.029339239,0.53852475,0.009261901,2.0580344,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.048037123,-0.06741841,0.028355984,0.55907834,0.009047536,1.9979867,0.009999999776482582
4.0,0.0,1.12,41.26,50,2000,False,2866000,65065,1433,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-30-15,1579674615,18.573240518569946,26197.954884290695,9413,alexandre-lenovo,192.168.0.11,26197.954884290695,2866000,1433,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.28,0.28,0.28,0.28,6.523050719789751,1.4606452005972046,3.964044021163427,2866000,2866000,8540.786,100.643,9703.216,20.163,53.94074074074074,91.55925925925928,1.1546030044555664,0.0002500000118743628,-0.06952011,-0.09317724,0.030539423,0.45427337,0.011937693,2.0665598,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.053693175,-0.07988452,0.03219144,0.40690666,0.011201032,1.9624712,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.06355022,-0.08817742,0.0307464,0.45032883,0.009771973,2.0206723,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.050301045,-0.07476088,0.031678095,0.4141921,0.010253829,1.9690735,0.009999999776482582
4.0,0.0,1.16,40.85,47,2000,False,2868000,65112,1434,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-30-33,1579674633,18.23042893409729,26216.185313224792,9413,alexandre-lenovo,192.168.0.11,26216.185313224792,2868000,1434,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.29,0.29,0.29,0.29,6.493636638063561,1.4527300252888122,3.9643245642905796,2868000,2868000,8535.899,100.596,9703.073,20.196,54.43846153846154,91.56923076923077,1.1546030044555664,0.0002500000118743628,-0.06542716,-0.088804334,0.03072736,0.5310761,0.011625534,2.077307,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.054405686,-0.07856669,0.03080371,0.5404402,0.010720089,1.9682317,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.064036675,-0.0880135,0.03101818,0.5173376,0.009285456,2.0427518,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.048030842,-0.071929686,0.031393897,0.51666707,0.010160959,1.9854556,0.009999999776482582
4.0,0.0,1.24,40.5,51,2000,False,2870000,65163,1435,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-30-52,1579674652,18.334228992462158,26234.519542217255,9413,alexandre-lenovo,192.168.0.11,26234.519542217255,2870000,1435,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.31,0.31,0.31,0.31,6.487754671239941,1.451239848222674,3.9644021219226384,2870000,2870000,8542.683,100.607,9703.003,19.521,55.37692307692308,91.56923076923077,1.1546030044555664,0.0002500000118743628,-0.06250682,-0.08604256,0.032244377,0.5257577,0.010479354,2.080812,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.051913925,-0.07598751,0.03181115,0.5284842,0.010177775,2.011753,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.05899518,-0.08257302,0.03127394,0.5292734,0.008661044,2.018209,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.04580535,-0.066827096,0.030674363,0.54064333,0.008618553,2.013597,0.009999999776482582
4.0,0.0,1.24,42.48,47,2000,False,2872000,65210,1436,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-31-10,1579674670,18.573407649993896,26253.09294986725,9413,alexandre-lenovo,192.168.0.11,26253.09294986725,2872000,1436,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.31,0.31,0.31,0.31,6.486598523920525,1.4521371640997005,3.9647115776968627,2872000,2872000,8586.473,100.614,9703.586,19.287,53.55555555555556,91.55925925925928,1.1546030044555664,0.0002500000118743628,-0.06310015,-0.091101184,0.035488244,0.4645217,0.011824256,2.113952,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.044127833,-0.070474684,0.03544429,0.482447,0.009500189,2.06532,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.052661143,-0.07889778,0.034591675,0.49048054,0.008661862,2.0842206,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.04283799,-0.07111252,0.036893677,0.4668257,0.009862363,2.0615454,0.009999999776482582
4.0,0.0,1.16,38.99,54,2000,False,2874000,65264,1437,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-31-29,1579674689,18.44856882095337,26271.541518688202,9413,alexandre-lenovo,192.168.0.11,26271.541518688202,2874000,1437,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.29,0.29,0.29,0.29,6.492335498788409,1.4539543476759922,3.964694737569076,2874000,2874000,8596.631,100.636,9701.217,19.19,54.50384615384615,91.56923076923077,1.1546030044555664,0.0002500000118743628,-0.06643614,-0.09700404,0.035036393,0.38361368,0.013489554,2.0043564,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.05191005,-0.08310708,0.036008365,0.36230135,0.011584698,1.8902639,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.057042997,-0.08829127,0.036179572,0.36355993,0.010174613,1.9599277,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.05210772,-0.08320178,0.036075182,0.3638776,0.0115296785,1.900551,0.009999999776482582
4.0,0.0,1.24,35.19,56,2000,False,2876000,65320,1438,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-31-47,1579674707,18.233402729034424,26289.774921417236,9413,alexandre-lenovo,192.168.0.11,26289.774921417236,2876000,1438,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.31,0.31,0.31,0.31,6.458848105432895,1.4432645583513248,3.964601058286854,2876000,2876000,8590.739,100.502,9700.302,19.379,54.69230769230769,91.57307692307693,1.1546030044555664,0.0002500000118743628,-0.060498692,-0.10169497,0.043952852,0.3433745,0.014038141,1.8965051,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.046160407,-0.0846674,0.04240004,0.38044113,0.011482617,1.786018,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.054091245,-0.09250373,0.042424917,0.3714293,0.010152462,1.8648481,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.042100206,-0.082099244,0.043714855,0.35060525,0.0117826965,1.8047962,0.009999999776482582
4.0,0.0,1.16,35.51,57,2000,False,2878000,65377,1439,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-32-05,1579674725,18.31328296661377,26308.08820438385,9413,alexandre-lenovo,192.168.0.11,26308.08820438385,2878000,1439,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.29,0.29,0.29,0.29,6.436239298235063,1.4363699414620645,3.964597134272946,2878000,2878000,8577.21,100.592,9703.282,19.728,54.76153846153846,91.56923076923077,1.1546030044555664,0.0002500000118743628,-0.06376086,-0.09452956,0.035449076,0.38331166,0.012673497,1.931323,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.04566083,-0.07582907,0.03591352,0.3760086,0.010184804,1.8133795,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.05085852,-0.08060363,0.034728862,0.39658618,0.009364147,1.8483353,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.046110824,-0.0768416,0.03439051,0.40642262,0.012124061,1.8407104,0.009999999776482582
4.0,0.0,0.92,37.49,49,2000,False,2880000,65426,1440,b073d8b5f14f4b40bd55415467fb0e1c,2020-01-22_07-32-24,1579674744,18.378087043762207,26326.466291427612,9413,alexandre-lenovo,192.168.0.11,26326.466291427612,2880000,1440,3,7eaf2234,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.23,0.23,0.23,0.23,6.458779499009389,1.443546801003198,3.9645628879067503,2880000,2880000,8560.752,100.519,9702.768,19.765,53.48148148148149,91.55925925925928,1.1546030044555664,0.0002500000118743628,-0.071465105,-0.08327628,0.021114051,0.47021285,0.010298884,2.1194,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.057260364,-0.07139802,0.022914315,0.4536963,0.009536709,2.0376835,0.009999999776482582,1.441625952720642,0.0002500000118743628,-0.0635233,-0.07686911,0.021976754,0.45831996,0.0083799735,2.0711734,0.009999999776482582,1.2163718938827515,0.0002500000118743628,-0.057418227,-0.071150064,0.021325463,0.48462784,0.010566318,2.0446205,0.009999999776482582
